cell_id,intent,archetype,occasion,occasion_archetype,season,gender,formality,time,sample_profile_id
c_04964,pairing_request,trend_forward,mehndi,wedding_vibes,spring,male,ceremonial,daytime,p_018_trend_forward_male
c_04965,pairing_request,trend_forward,mehndi,wedding_vibes,spring,female,ceremonial,daytime,p_019_trend_forward_female
c_04966,pairing_request,trend_forward,mehndi,wedding_vibes,summer,male,ceremonial,daytime,p_018_trend_forward_male
c_04967,pairing_request,trend_forward,mehndi,wedding_vibes,summer,female,ceremonial,daytime,p_019_trend_forward_female
c_04968,pairing_request,trend_forward,mehndi,wedding_vibes,autumn,male,ceremonial,daytime,p_018_trend_forward_male
c_04969,pairing_request,trend_forward,mehndi,wedding_vibes,autumn,female,ceremonial,daytime,p_019_trend_forward_female
c_04970,pairing_request,trend_forward,mehndi,wedding_vibes,winter,male,ceremonial,daytime,p_018_trend_forward_male
c_04971,pairing_request,trend_forward,mehndi,wedding_vibes,winter,female,ceremonial,daytime,p_019_trend_forward_female
c_04972,pairing_request,bohemian,daily_office,work_mode,spring,male,smart_casual,daytime,p_020_bohemian_male
c_04973,pairing_request,bohemian,daily_office,work_mode,spring,female,smart_casual,daytime,p_021_bohemian_female
c_04974,pairing_request,bohemian,daily_office,work_mode,summer,male,smart_casual,daytime,p_020_bohemian_male
c_04975,pairing_request,bohemian,daily_office,work_mode,summer,female,smart_casual,daytime,p_021_bohemian_female
c_04976,pairing_request,bohemian,daily_office,work_mode,autumn,male,smart_casual,daytime,p_020_bohemian_male
c_04977,pairing_request,bohemian,daily_office,work_mode,autumn,female,smart_casual,daytime,p_021_bohemian_female
c_04978,pairing_request,bohemian,daily_office,work_mode,winter,male,smart_casual,daytime,p_020_bohemian_male
c_04979,pairing_request,bohemian,daily_office,work_mode,winter,female,smart_casual,daytime,p_021_bohemian_female
c_04980,pairing_request,bohemian,formal_office,work_mode,spring,male,formal,daytime,p_020_bohemian_male
c_04981,pairing_request,bohemian,formal_office,work_mode,spring,female,formal,daytime,p_021_bohemian_female
c_04982,pairing_request,bohemian,formal_office,work_mode,summer,male,formal,daytime,p_020_bohemian_male
c_04983,pairing_request,bohemian,formal_office,work_mode,summer,female,formal,daytime,p_021_bohemian_female
c_04984,pairing_request,bohemian,formal_office,work_mode,autumn,male,formal,daytime,p_020_bohemian_male
c_04985,pairing_request,bohemian,formal_office,work_mode,autumn,female,formal,daytime,p_021_bohemian_female
c_04986,pairing_request,bohemian,formal_office,work_mode,winter,male,formal,daytime,p_020_bohemian_male
c_04987,pairing_request,bohemian,formal_office,work_mode,winter,female,formal,daytime,p_021_bohemian_female
c_04988,pairing_request,bohemian,business_meeting,work_mode,spring,male,formal,daytime,p_020_bohemian_male
c_04989,pairing_request,bohemian,business_meeting,work_mode,spring,female,formal,daytime,p_021_bohemian_female
c_04990,pairing_request,bohemian,business_meeting,work_mode,summer,male,formal,daytime,p_020_bohemian_male
c_04991,pairing_request,bohemian,business_meeting,work_mode,summer,female,formal,daytime,p_021_bohemian_female
c_04992,pairing_request,bohemian,business_meeting,work_mode,autumn,male,formal,daytime,p_020_bohemian_male
c_04993,pairing_request,bohemian,business_meeting,work_mode,autumn,female,formal,daytime,p_021_bohemian_female
c_04994,pairing_request,bohemian,business_meeting,work_mode,winter,male,formal,daytime,p_020_bohemian_male
c_04995,pairing_request,bohemian,business_meeting,work_mode,winter,female,formal,daytime,p_021_bohemian_female
c_04996,pairing_request,bohemian,interview,work_mode,spring,male,formal,daytime,p_020_bohemian_male
c_04997,pairing_request,bohemian,interview,work_mode,spring,female,formal,daytime,p_021_bohemian_female
c_04998,pairing_request,bohemian,interview,work_mode,summer,male,formal,daytime,p_020_bohemian_male
c_04999,pairing_request,bohemian,interview,work_mode,summer,female,formal,daytime,p_021_bohemian_female
c_05000,pairing_request,bohemian,interview,work_mode,autumn,male,formal,daytime,p_020_bohemian_male
c_05001,pairing_request,bohemian,interview,work_mode,autumn,female,formal,daytime,p_021_bohemian_female
c_05002,pairing_request,bohemian,interview,work_mode,winter,male,formal,daytime,p_020_bohemian_male
c_05003,pairing_request,bohemian,interview,work_mode,winter,female,formal,daytime,p_021_bohemian_female
c_05004,pairing_request,bohemian,workplace_event,work_mode,spring,male,smart_casual,evening,p_020_bohemian_male
c_05005,pairing_request,bohemian,workplace_event,work_mode,spring,female,smart_casual,evening,p_021_bohemian_female
c_05006,pairing_request,bohemian,workplace_event,work_mode,summer,male,smart_casual,evening,p_020_bohemian_male
c_05007,pairing_request,bohemian,workplace_event,work_mode,summer,female,smart_casual,evening,p_021_bohemian_female
c_05008,pairing_request,bohemian,workplace_event,work_mode,autumn,male,smart_casual,evening,p_020_bohemian_male
c_05009,pairing_request,bohemian,workplace_event,work_mode,autumn,female,smart_casual,evening,p_021_bohemian_female
c_05010,pairing_request,bohemian,workplace_event,work_mode,winter,male,smart_casual,evening,p_020_bohemian_male
c_05011,pairing_request,bohemian,workplace_event,work_mode,winter,female,smart_casual,evening,p_021_bohemian_female
c_05012,pairing_request,bohemian,weekend_brunch,social_casual,spring,male,casual,daytime,p_020_bohemian_male
c_05013,pairing_request,bohemian,weekend_brunch,social_casual,spring,female,casual,daytime,p_021_bohemian_female
c_05014,pairing_request,bohemian,weekend_brunch,social_casual,summer,male,casual,daytime,p_020_bohemian_male
c_05015,pairing_request,bohemian,weekend_brunch,social_casual,summer,female,casual,daytime,p_021_bohemian_female
c_05016,pairing_request,bohemian,weekend_brunch,social_casual,autumn,male,casual,daytime,p_020_bohemian_male
c_05017,pairing_request,bohemian,weekend_brunch,social_casual,autumn,female,casual,daytime,p_021_bohemian_female
c_05018,pairing_request,bohemian,weekend_brunch,social_casual,winter,male,casual,daytime,p_020_bohemian_male
c_05019,pairing_request,bohemian,weekend_brunch,social_casual,winter,female,casual,daytime,p_021_bohemian_female
c_05020,pairing_request,bohemian,casual_lunch,social_casual,spring,male,casual,daytime,p_020_bohemian_male
c_05021,pairing_request,bohemian,casual_lunch,social_casual,spring,female,casual,daytime,p_021_bohemian_female
c_05022,pairing_request,bohemian,casual_lunch,social_casual,summer,male,casual,daytime,p_020_bohemian_male
c_05023,pairing_request,bohemian,casual_lunch,social_casual,summer,female,casual,daytime,p_021_bohemian_female
c_05024,pairing_request,bohemian,casual_lunch,social_casual,autumn,male,casual,daytime,p_020_bohemian_male
c_05025,pairing_request,bohemian,casual_lunch,social_casual,autumn,female,casual,daytime,p_021_bohemian_female
c_05026,pairing_request,bohemian,casual_lunch,social_casual,winter,male,casual,daytime,p_020_bohemian_male
c_05027,pairing_request,bohemian,casual_lunch,social_casual,winter,female,casual,daytime,p_021_bohemian_female
c_05028,pairing_request,bohemian,everyday_casual,social_casual,spring,male,casual,flexible,p_020_bohemian_male
c_05029,pairing_request,bohemian,everyday_casual,social_casual,spring,female,casual,flexible,p_021_bohemian_female
c_05030,pairing_request,bohemian,everyday_casual,social_casual,summer,male,casual,flexible,p_020_bohemian_male
c_05031,pairing_request,bohemian,everyday_casual,social_casual,summer,female,casual,flexible,p_021_bohemian_female
c_05032,pairing_request,bohemian,everyday_casual,social_casual,autumn,male,casual,flexible,p_020_bohemian_male
c_05033,pairing_request,bohemian,everyday_casual,social_casual,autumn,female,casual,flexible,p_021_bohemian_female
c_05034,pairing_request,bohemian,everyday_casual,social_casual,winter,male,casual,flexible,p_020_bohemian_male
c_05035,pairing_request,bohemian,everyday_casual,social_casual,winter,female,casual,flexible,p_021_bohemian_female
c_05036,pairing_request,bohemian,coffee_meetup,social_casual,spring,male,casual,daytime,p_020_bohemian_male
c_05037,pairing_request,bohemian,coffee_meetup,social_casual,spring,female,casual,daytime,p_021_bohemian_female
c_05038,pairing_request,bohemian,coffee_meetup,social_casual,summer,male,casual,daytime,p_020_bohemian_male
c_05039,pairing_request,bohemian,coffee_meetup,social_casual,summer,female,casual,daytime,p_021_bohemian_female
c_05040,pairing_request,bohemian,coffee_meetup,social_casual,autumn,male,casual,daytime,p_020_bohemian_male
c_05041,pairing_request,bohemian,coffee_meetup,social_casual,autumn,female,casual,daytime,p_021_bohemian_female
c_05042,pairing_request,bohemian,coffee_meetup,social_casual,winter,male,casual,daytime,p_020_bohemian_male
c_05043,pairing_request,bohemian,coffee_meetup,social_casual,winter,female,casual,daytime,p_021_bohemian_female
c_05044,pairing_request,bohemian,shopping_outing,social_casual,spring,male,casual,daytime,p_020_bohemian_male
c_05045,pairing_request,bohemian,shopping_outing,social_casual,spring,female,casual,daytime,p_021_bohemian_female
c_05046,pairing_request,bohemian,shopping_outing,social_casual,summer,male,casual,daytime,p_020_bohemian_male
c_05047,pairing_request,bohemian,shopping_outing,social_casual,summer,female,casual,daytime,p_021_bohemian_female
c_05048,pairing_request,bohemian,shopping_outing,social_casual,autumn,male,casual,daytime,p_020_bohemian_male
c_05049,pairing_request,bohemian,shopping_outing,social_casual,autumn,female,casual,daytime,p_021_bohemian_female
c_05050,pairing_request,bohemian,shopping_outing,social_casual,winter,male,casual,daytime,p_020_bohemian_male
c_05051,pairing_request,bohemian,shopping_outing,social_casual,winter,female,casual,daytime,p_021_bohemian_female
c_05052,pairing_request,bohemian,cocktail_party,night_out,spring,male,semi_formal,evening,p_020_bohemian_male
c_05053,pairing_request,bohemian,cocktail_party,night_out,spring,female,semi_formal,evening,p_021_bohemian_female
c_05054,pairing_request,bohemian,cocktail_party,night_out,summer,male,semi_formal,evening,p_020_bohemian_male
c_05055,pairing_request,bohemian,cocktail_party,night_out,summer,female,semi_formal,evening,p_021_bohemian_female
c_05056,pairing_request,bohemian,cocktail_party,night_out,autumn,male,semi_formal,evening,p_020_bohemian_male
c_05057,pairing_request,bohemian,cocktail_party,night_out,autumn,female,semi_formal,evening,p_021_bohemian_female
c_05058,pairing_request,bohemian,cocktail_party,night_out,winter,male,semi_formal,evening,p_020_bohemian_male
c_05059,pairing_request,bohemian,cocktail_party,night_out,winter,female,semi_formal,evening,p_021_bohemian_female
c_05060,pairing_request,bohemian,rooftop_bar,night_out,spring,male,smart_casual,evening,p_020_bohemian_male
c_05061,pairing_request,bohemian,rooftop_bar,night_out,spring,female,smart_casual,evening,p_021_bohemian_female
c_05062,pairing_request,bohemian,rooftop_bar,night_out,summer,male,smart_casual,evening,p_020_bohemian_male
c_05063,pairing_request,bohemian,rooftop_bar,night_out,summer,female,smart_casual,evening,p_021_bohemian_female
c_05064,pairing_request,bohemian,rooftop_bar,night_out,autumn,male,smart_casual,evening,p_020_bohemian_male
c_05065,pairing_request,bohemian,rooftop_bar,night_out,autumn,female,smart_casual,evening,p_021_bohemian_female
c_05066,pairing_request,bohemian,club_night,night_out,spring,male,smart_casual,evening,p_020_bohemian_male
c_05067,pairing_request,bohemian,club_night,night_out,spring,female,smart_casual,evening,p_021_bohemian_female
c_05068,pairing_request,bohemian,club_night,night_out,summer,male,smart_casual,evening,p_020_bohemian_male
c_05069,pairing_request,bohemian,club_night,night_out,summer,female,smart_casual,evening,p_021_bohemian_female
c_05070,pairing_request,bohemian,club_night,night_out,autumn,male,smart_casual,evening,p_020_bohemian_male
c_05071,pairing_request,bohemian,club_night,night_out,autumn,female,smart_casual,evening,p_021_bohemian_female
c_05072,pairing_request,bohemian,club_night,night_out,winter,male,smart_casual,evening,p_020_bohemian_male
c_05073,pairing_request,bohemian,club_night,night_out,winter,female,smart_casual,evening,p_021_bohemian_female
c_05074,pairing_request,bohemian,dinner_party,night_out,spring,male,smart_casual,evening,p_020_bohemian_male
c_05075,pairing_request,bohemian,dinner_party,night_out,spring,female,smart_casual,evening,p_021_bohemian_female
c_05076,pairing_request,bohemian,dinner_party,night_out,summer,male,smart_casual,evening,p_020_bohemian_male
c_05077,pairing_request,bohemian,dinner_party,night_out,summer,female,smart_casual,evening,p_021_bohemian_female
c_05078,pairing_request,bohemian,dinner_party,night_out,autumn,male,smart_casual,evening,p_020_bohemian_male
c_05079,pairing_request,bohemian,dinner_party,night_out,autumn,female,smart_casual,evening,p_021_bohemian_female
c_05080,pairing_request,bohemian,dinner_party,night_out,winter,male,smart_casual,evening,p_020_bohemian_male
c_05081,pairing_request,bohemian,dinner_party,night_out,winter,female,smart_casual,evening,p_021_bohemian_female
c_05082,pairing_request,bohemian,gala_dinner,formal_events,spring,male,ceremonial,evening,p_020_bohemian_male
c_05083,pairing_request,bohemian,gala_dinner,formal_events,spring,female,ceremonial,evening,p_021_bohemian_female
c_05084,pairing_request,bohemian,gala_dinner,formal_events,summer,male,ceremonial,evening,p_020_bohemian_male
c_05085,pairing_request,bohemian,gala_dinner,formal_events,summer,female,ceremonial,evening,p_021_bohemian_female
c_05086,pairing_request,bohemian,gala_dinner,formal_events,autumn,male,ceremonial,evening,p_020_bohemian_male
c_05087,pairing_request,bohemian,gala_dinner,formal_events,autumn,female,ceremonial,evening,p_021_bohemian_female
c_05088,pairing_request,bohemian,gala_dinner,formal_events,winter,male,ceremonial,evening,p_020_bohemian_male
c_05089,pairing_request,bohemian,gala_dinner,formal_events,winter,female,ceremonial,evening,p_021_bohemian_female
